tx_id,user_id,amount,fraud_proba,label
227327,U2368,118.72,0.27515132068736203,0
241365,U2449,116.41,0.27513811736372423,0
253758,U2064,126.68,0.2751308557563799,0
217577,U2268,126.25,0.2751282228780211,0
250720,U2198,113.1,0.27511697986243927,0
251304,U2434,133.9,0.2750793074440548,0
252306,U2002,137.87,0.2750600290296031,0
238733,U2346,118.56,0.27505338012447283,0
221551,U2364,126.97,0.27504527924882716,0
262975,U2027,120.76,0.2750391693875567,0
214925,U2354,113.4,0.27503891777824624,0
263855,U2221,116.44,0.2750302639424335,0
259565,U2280,103.97,0.27502586481104696,0
209192,U2046,122.58,0.2750255951143884,0
214717,U2207,118.6,0.27500868520761573,0
254789,U2492,118.96,0.27499567862251834,0
244445,U2167,128.41,0.2749784288536708,0
266367,U2236,135.72,0.2749687918501678,0
225304,U2039,128.58,0.27496781619928323,0
233691,U2114,115.03,0.27496643521367425,0
215452,U2371,134.8,0.2749615159721862,0
227745,U2267,111.34,0.27495523015730594,0
222699,U2187,122.02,0.2749470643118061,0
265469,U2263,106.39,0.2749421311258433,0
217331,U2274,118.2,0.27494004612805645,0
201091,U2189,124.32,0.2749366990212188,0
256331,U2110,139.96,0.2749260037944143,0
265418,U2362,108.77,0.27491200509343433,0
226773,U2397,124.73,0.27491041398764676,0
229895,U2021,126.94,0.2749103448572306,0
214531,U2009,119.53,0.27490488968592774,0
241003,U2441,108.22,0.2748666142024798,0
243017,U2279,111.99,0.2748641403367698,0
225607,U2370,122.45,0.2748540920300612,0
260724,U2197,108.59,0.2748456200095135,0
216728,U2056,131.43,0.2748427198428638,0
212615,U2341,119.71,0.27482859601017273,0
240722,U2225,125.23,0.274827347744987,0
200115,U2330,111.73,0.2748270544123227,0
215332,U2468,126.84,0.27480524028909165,0
265814,U2151,142.75,0.2747939258123832,0
203213,U2111,129.14,0.2747699643789679,0
260145,U2430,125.36,0.27476967564803956,0
245533,U2183,120.07,0.2747689864754867,0
241168,U2256,108.63,0.27476132893011745,0
225978,U2176,131.68,0.2747584609271292,0
223038,U2150,113.02,0.27475396167563254,0
218153,U2116,116.34,0.27474656791693786,0
213456,U2123,122.56,0.27473948263725556,0
251973,U2404,112.69,0.2747128646195731,0
202452,U2178,156.03,0.2747102185701163,0
220347,U2204,115.65,0.2747026133421426,0
240886,U2160,129.73,0.2747002379015301,0
220586,U2193,113.85,0.2746942753459167,0
237346,U2129,133.19,0.2746935953530593,0
257858,U2232,114.65,0.27465413757068424,0
238106,U2139,139.04,0.27464771675225774,0
242343,U2003,112.96,0.2746434353174552,0
259809,U2060,107.38,0.27463946312007703,0
211768,U2431,142.43,0.27463534556710234,0
205818,U2002,120.51,0.2746340833541672,0
243547,U2117,116.93,0.2746113014749503,0
224550,U2154,114.75,0.27460452868857577,0
200360,U2090,130.9,0.27459478278294724,0
263999,U2044,124.89,0.27458647787965434,0
201418,U2381,127.96,0.27458448453472,0
251896,U2074,119.28,0.2745765094752631,0
258184,U2016,141.38,0.2745641381988001,0
264061,U2019,124.93,0.2745540760448297,0
265125,U2017,122.75,0.27455206026826656,0
233820,U2250,151.57,0.2745342807885258,0
207392,U2199,118.83,0.2745328307430045,0
201391,U2182,127.22,0.27453150724593367,0
248167,U2408,129.56,0.2745119441397388,0
254041,U2490,126.51,0.2745087867083233,0
253549,U2245,121.45,0.274489866313537,0
219325,U2405,117.56,0.27448095183605875,0
252012,U2332,126.75,0.27447190253235265,0
220398,U2096,131.76,0.2744601305130786,0
202795,U2091,131.86,0.27442374501256045,0
259597,U2266,118.99,0.27441399430790814,0
204277,U2112,123.48,0.27440610000830346,0
238700,U2346,113.65,0.27440519348431386,0
260807,U2362,107.42,0.2743813303183918,0
265464,U2462,107.66,0.2743749856715092,0
244342,U2404,118.72,0.27437437348131855,0
245322,U2076,125.92,0.2743655683686629,0
245139,U2372,117.44,0.27436263948409423,0
257723,U2388,114.77,0.2743418823944981,0
250107,U2325,111.02,0.2743268317038985,0
210332,U2400,126.28,0.2743239135604447,0
225570,U2007,122.07,0.2743211510929631,0
240309,U2068,115.49,0.2742971136167588,0
250575,U2403,116.19,0.2742905787747004,0
221996,U2406,120.12,0.27425324334179946,0
262307,U2433,124.44,0.2742424794862573,0
254552,U2137,115.21,0.27423736444293634,0
206220,U2174,120.31,0.27423708208268255,0
255675,U2420,127.37,0.2742310041006562,0
238478,U2448,128.3,0.2742207855511874,0
246395,U2134,123.54,0.2742174443154088,0
251933,U2239,113.0,0.27421232593037215,0
236597,U2388,117.43,0.27421101588994856,0
205838,U2398,117.32,0.27421020380637334,0
243123,U2051,106.56,0.2742095020619721,0
256995,U2046,123.5,0.2742058792895269,0
234229,U2034,110.98,0.2741849793618871,0
258171,U2002,129.87,0.27418279789411426,0
266940,U2163,122.05,0.27415436970760476,0
258052,U2387,129.77,0.27414761786696407,0
244545,U2455,111.12,0.27413471432600084,0
246872,U2395,120.23,0.2741307235764911,0
235145,U2282,122.72,0.2741058583209559,0
265859,U2343,116.16,0.27408983801442577,0
224726,U2262,120.27,0.2740862219928242,0
224609,U2332,117.81,0.27404998544583575,0
229904,U2133,121.51,0.2740461128579031,0
221630,U2133,119.45,0.2740340346207702,0
208442,U2415,124.09,0.2740293331791045,0
212296,U2346,120.28,0.2740268854942785,0
200511,U2384,111.43,0.2740255934669713,0
218802,U2365,115.49,0.27401607984411924,0
225241,U2041,118.73,0.2740112107096889,0
235172,U2123,123.61,0.2740080880937369,0
203940,U2180,123.75,0.2740060737922816,0
230417,U2078,115.39,0.27400076419352304,0
220312,U2089,130.11,0.27400055249191124,0
232795,U2183,119.77,0.27399717203444146,0
209758,U2473,123.04,0.27397979973864084,0
238794,U2256,105.37,0.273978733229045,0
254724,U2016,139.12,0.27395390748221227,0
236219,U2241,103.63,0.27393974899503165,0
247373,U2247,128.1,0.2739284489327517,0
238036,U2402,122.13,0.2739228296383415,0
252864,U2263,107.92,0.27389572746011714,0
256212,U2331,109.02,0.27389083641741974,0
243094,U2326,131.84,0.27388764189016956,0
234920,U2177,124.91,0.27388655832095227,0
250025,U2173,112.57,0.27388298223892016,0
251790,U2467,130.19,0.2738746083191164,0
205892,U2291,122.31,0.2738715600486206,0
257201,U2348,113.27,0.2738689264753842,0
243113,U2301,113.64,0.27386411831163004,0
253802,U2180,115.4,0.27385981482619304,0
207643,U2214,123.59,0.27385815822969733,0
258916,U2461,102.13,0.27385468228557763,0
254515,U2283,120.68,0.27384110242706766,0
244149,U2416,112.84,0.2738312167046921,0
200594,U2150,131.85,0.2738191361836483,0
210147,U2382,135.03,0.2738177211593988,0
263443,U2024,108.89,0.2738061323345538,0
240754,U2210,117.02,0.27379999033212454,0
221535,U2236,131.81,0.2737817363993088,0
238139,U2032,126.17,0.2737695015595044,0
244159,U2005,119.22,0.27376892814211856,0
245192,U2278,110.51,0.27376139581724906,0
214464,U2152,148.12,0.2737539197780443,0
217018,U2323,115.5,0.2737507632503921,0
209851,U2315,116.94,0.27374952616150994,0
215261,U2167,134.82,0.27374075995388264,0
266294,U2219,126.58,0.27374019406779615,0
224081,U2076,120.06,0.2737382583630232,0
211065,U2022,141.59,0.2737172996906561,0
218829,U2334,127.43,0.27371211473907064,0
233334,U2144,114.86,0.2737028562689622,0
229990,U2281,127.03,0.27370181521055226,0
209035,U2361,137.27,0.2736991761335459,0
239189,U2179,123.82,0.273698773992119,0
218051,U2452,121.44,0.273684192927944,0
264148,U2458,120.9,0.2736729350154048,0
235646,U2050,128.32,0.2736707782984713,0
245426,U2145,110.75,0.2736619547946856,0
230188,U2177,125.26,0.27364137220717927,0
227389,U2364,132.03,0.2736400449868492,0
235132,U2395,112.76,0.2736367238042169,0
204432,U2361,133.61,0.2736240609241178,0
257112,U2492,112.38,0.27362087771690496,0
212016,U2438,121.55,0.2736149043535373,0
226724,U2032,120.33,0.2736039701084027,0
242174,U2068,123.42,0.27358539906328583,0
202230,U2078,124.06,0.2735747438268683,0
246609,U2364,119.98,0.2735723046726442,0
201812,U2473,121.11,0.27357157389795234,0
245671,U2343,128.6,0.2735695996924213,0
205076,U2263,128.45,0.27354118034019825,0
250019,U2349,109.7,0.27352238107768573,0
243713,U2363,131.0,0.27350960311800804,0
243423,U2134,134.45,0.2735058751983222,0
258163,U2204,102.51,0.2735049395912848,0
222879,U2125,158.87,0.2734977175295727,0
243739,U2027,120.59,0.2734963372471593,0
251631,U2205,128.71,0.273491948084333,0
255484,U2131,125.45,0.27347028484461394,0
230294,U2417,113.97,0.2734676563564139,0
258837,U2017,116.27,0.2734606560966752,0
252467,U2027,121.65,0.27344816401118505,0
263753,U2207,119.05,0.2734444165047158,0
245109,U2445,114.47,0.2734273991812574,0
250612,U2012,118.59,0.2734070039094269,0
249210,U2437,128.04,0.2733810391035801,0
227544,U2291,125.41,0.27336722861374674,0
207612,U2252,120.49,0.2733655071389279,0
202260,U2233,128.82,0.2733586475082492,0
257888,U2279,112.06,0.2733537025901418,0
263871,U2479,121.28,0.27333548665876756,0
240480,U2228,111.3,0.27333440925725966,0
205031,U2005,124.2,0.27333289189942495,0
244358,U2438,122.2,0.273330790693372,0
267286,U2369,118.25,0.2733260588491951,0
240339,U2335,116.17,0.2733200558360805,0
256244,U2358,129.4,0.2733040049545047,0
216386,U2082,116.54,0.2733028785117876,0
250200,U2069,136.75,0.27327731062309973,0
245057,U2461,107.37,0.2732722963090553,0
212458,U2386,116.57,0.2732617018981307,0
241373,U2378,117.33,0.27323820906008395,0
217060,U2005,125.89,0.27323670424664676,0
254516,U2081,120.98,0.2732360121145955,0
250060,U2445,115.12,0.27323467940506474,0
224699,U2457,112.82,0.27323290132998684,0
234826,U2299,128.18,0.27322064592139106,0
258836,U2150,130.63,0.2732145664076552,0
218948,U2356,121.19,0.27320221409803847,0
256906,U2412,120.67,0.2731993043753493,0
212122,U2442,114.96,0.2731930780768197,0
204927,U2247,125.84,0.27317162498011716,0
259900,U2278,112.41,0.2731656967309324,0
216871,U2168,117.42,0.2731632444584868,0
205882,U2488,117.7,0.27315983396582205,0
206063,U2492,117.11,0.2731591554972014,0
212339,U2182,122.13,0.2731520349063464,0
243658,U2021,128.96,0.27314890902416006,0
248146,U2430,123.47,0.2731395123466605,0
227301,U2156,124.49,0.2731376011835972,0
242517,U2097,109.21,0.27313589765810303,0
203979,U2483,126.14,0.2731337938878428,0
245280,U2166,138.46,0.2731272561566397,0
250617,U2293,121.97,0.2731230227747677,0
254891,U2344,118.22,0.2731160062505994,0
210018,U2325,124.01,0.2731114582782662,0
255364,U2462,110.91,0.27308197168643555,0
243987,U2264,110.6,0.2730790144065918,0
240548,U2172,110.52,0.27307318062689195,0
218838,U2322,118.19,0.2730689049501909,0
223683,U2070,130.22,0.2730684853855142,0
255735,U2445,114.33,0.2730565249294914,0
204596,U2304,112.32,0.2730490221294663,0
234092,U2398,122.83,0.27304747430685455,0
246270,U2420,140.51,0.2730310391311045,0
206916,U2024,120.26,0.27302601936662046,0
244921,U2364,119.88,0.27301295004075987,0
245007,U2189,152.53,0.27300681669758986,0
260077,U2129,120.92,0.2730044940468906,0
209922,U2117,117.17,0.27297924580180133,0
213265,U2250,127.61,0.27296970828823935,0
224088,U2127,119.29,0.27296673605779626,0
259320,U2262,129.85,0.2729657859929707,0
218890,U2037,130.76,0.27295026921646337,0
211375,U2477,125.63,0.27294071125106784,0
211472,U2468,123.12,0.2729357921815723,0
221898,U2219,126.6,0.27293181207756273,0
265165,U2108,135.38,0.27291812324325143,0
266378,U2143,127.42,0.2729017165571758,0
234954,U2131,130.1,0.2728783094729346,0
248555,U2256,105.97,0.27286298488995037,0
266518,U2279,104.62,0.2728579709606236,0
227533,U2209,123.73,0.27284611637616124,0
206766,U2400,123.51,0.27284421139251497,0
203924,U2081,115.74,0.27284187579997454,0
241672,U2186,112.0,0.27283634559579323,0
222149,U2114,121.05,0.2728352679475769,0
208448,U2257,118.9,0.2728274083458253,0
250979,U2286,122.53,0.2728166362883437,0
262197,U2284,129.41,0.2728159489044308,0
218707,U2021,115.67,0.27281516934853534,0
200422,U2468,110.97,0.27279951666085916,0
212036,U2483,127.1,0.2727980134230987,0
234994,U2416,117.71,0.2727961812021821,0
237339,U2040,126.03,0.27279598801958915,0
235323,U2266,122.02,0.2727958101569029,0
222883,U2331,114.5,0.27279390409813653,0
231554,U2304,109.92,0.2727897858710718,0
240372,U2048,117.16,0.27278886232313776,0
230770,U2375,125.98,0.2727681179134128,0
253930,U2190,111.28,0.27275190326001647,0
234754,U2400,120.93,0.272747411074738,0
221027,U2092,128.14,0.2727452974598728,0
241740,U2269,118.4,0.27273534092774593,0
210377,U2249,121.99,0.27273291301405606,0
256662,U2107,114.02,0.27272567918898966,0
252546,U2116,116.53,0.2727156812672143,0
258467,U2191,111.12,0.2727092843375119,0
256009,U2230,163.87,0.2726898920070286,0
222894,U2499,145.49,0.2726864539570056,0
216247,U2453,119.6,0.272677059607709,0
212707,U2452,117.24,0.27265258707499335,0
233303,U2484,119.81,0.2726467635545727,0
217221,U2197,123.91,0.27264480266944535,0
257482,U2221,118.23,0.27263593071360176,0
221483,U2432,128.14,0.2726306677897016,0
235347,U2259,133.17,0.27261617576085284,0
256117,U2345,117.66,0.2726058308688338,0
216518,U2114,115.98,0.2725951505802952,0
248670,U2373,120.01,0.2725864330689852,0
266734,U2436,114.4,0.27257758141186195,0
202670,U2459,120.69,0.2725628505067157,0
230321,U2186,114.83,0.2725530989294929,0
201794,U2081,122.3,0.272542646261695,0
240261,U2455,110.57,0.2725372881558031,0
209825,U2270,121.65,0.2725349648556934,0
231066,U2003,112.65,0.27251493495243445,0
257190,U2153,123.22,0.27251429159206586,0
209590,U2377,115.61,0.27250599163922634,0
252844,U2475,142.12,0.27250335105056356,0
244451,U2378,117.95,0.27249568142555775,0
264223,U2060,108.8,0.2724950043901163,0
223935,U2343,132.77,0.2724933287730568,0
231336,U2118,127.21,0.27248682975090227,0
263159,U2118,103.87,0.2724758161455202,0
217356,U2283,112.31,0.27247143666762863,0
254997,U2254,130.71,0.2724541074289033,0
254045,U2401,119.53,0.27244809258033864,0
229185,U2455,120.8,0.2724473251638913,0
229811,U2238,122.82,0.2724295965745381,0
208504,U2276,130.74,0.2724154580181411,0
254660,U2335,107.42,0.2723861431526163,0
211891,U2292,134.02,0.27235500964142656,0
203272,U2093,120.91,0.2723500820830405,0
252040,U2243,115.07,0.27234823491094645,0
200529,U2216,110.8,0.2723472698142318,0
222066,U2482,125.05,0.2723437366962632,0
210013,U2335,123.94,0.272305977901705,0
205772,U2293,124.47,0.27229459873524187,0
235967,U2474,134.48,0.2722940143284227,0
266091,U2487,109.43,0.272278228970672,0
218650,U2006,119.87,0.27227782090545916,0
213244,U2414,126.16,0.2722741571964615,0
212862,U2111,124.69,0.27227030961952264,0
203546,U2407,117.74,0.2722671323520422,0
201456,U2289,121.19,0.2722667135648468,0
235243,U2279,121.19,0.27225965674543606,0
261358,U2233,121.13,0.2722528790367557,0
245183,U2133,118.15,0.27224211245638397,0
211720,U2269,122.41,0.2722384832201519,0
212687,U2061,121.02,0.2722348652256686,0
224231,U2245,119.91,0.2722282730256512,0
223457,U2069,112.5,0.2722245801315492,0
204718,U2372,130.5,0.272207440628601,0
265511,U2022,136.32,0.27220719456189174,0
265069,U2167,142.95,0.27220234370371726,0
265216,U2415,107.86,0.2721965223953671,0
244013,U2080,126.11,0.2721793759970325,0
232623,U2127,113.49,0.2721395965874344,0
259694,U2217,115.48,0.27212859285272517,0
203524,U2179,112.73,0.2721228321145751,0
241166,U2028,122.39,0.2721110730197982,0
263479,U2460,136.84,0.2720889061151891,0
228888,U2351,124.48,0.2720885764953076,0
200175,U2391,110.7,0.27208146150521195,0
229288,U2232,116.11,0.2720802435601199,0
247727,U2406,120.07,0.2720712033503576,0
235020,U2227,122.02,0.272064016855261,0
241774,U2236,125.87,0.272060930667517,0
248503,U2214,112.91,0.27205787311434915,0
264536,U2414,106.22,0.27202062012882927,0
251880,U2347,134.88,0.2720170644422419,0
249108,U2055,104.51,0.2719988828819365,0
251912,U2011,111.75,0.27199087125699795,0
238735,U2447,118.9,0.27198696932002425,0
211903,U2145,117.89,0.27198134814794866,0
257925,U2335,106.97,0.27198054641122704,0
219631,U2154,114.12,0.271971323107576,0
224697,U2135,120.98,0.2719129431608626,0
200166,U2361,110.63,0.27189549238129346,0
264059,U2475,137.18,0.2718845376306232,0
232736,U2447,112.35,0.2718777737264042,0
234964,U2280,116.43,0.2718723709632503,0
200295,U2068,124.66,0.2718620662521288,0
239695,U2359,113.91,0.2718438317758074,0
201671,U2451,118.72,0.2718228466031914,0
217124,U2232,118.23,0.2718208084160333,0
217711,U2483,123.89,0.27181730903805895,0
215766,U2326,120.07,0.27181476294508145,0
251659,U2211,112.14,0.27180678473843956,0
259593,U2189,120.61,0.2718035684907498,0
253082,U2420,131.35,0.2718011540861848,0
200498,U2204,115.57,0.27178103666534303,0
225112,U2453,123.81,0.27177751344493306,0
260021,U2034,103.2,0.2717539554132203,0
204512,U2265,119.85,0.27174834001387166,0
256523,U2115,131.43,0.2717461997506852,0
262194,U2243,110.52,0.2717461012674842,0
213183,U2450,117.8,0.2717210269530426,0
229019,U2255,117.94,0.271720432054488,0
233121,U2204,112.75,0.2716787040020396,0
249336,U2237,130.26,0.2716760261425678,0
229938,U2351,132.73,0.27166435899554514,0
221574,U2009,113.97,0.2716630462236956,0
225022,U2130,147.8,0.2716585762155635,0
257382,U2333,127.46,0.27165537004011364,0
231599,U2163,133.1,0.27165221494474406,0
259866,U2319,112.58,0.2716426161542425,0
253856,U2401,114.58,0.27163596263608725,0
230147,U2337,136.08,0.271612137124966,0
206906,U2482,123.23,0.2716053893038915,0
221056,U2210,116.74,0.27158928388379866,0
248090,U2170,113.49,0.2715845240057083,0
202394,U2193,125.14,0.27158267664377483,0
209827,U2223,124.85,0.27157690060354134,0
263912,U2345,97.37,0.2715695340048445,0
255633,U2066,117.57,0.27154895231202525,0
240129,U2173,113.58,0.2715442418534322,0
230317,U2190,113.87,0.27154057755738953,0
214283,U2424,125.97,0.2715382983062011,0
217735,U2241,106.53,0.27152942739632197,0
203803,U2163,121.07,0.2715290326124052,0
208689,U2440,126.83,0.27152392582887386,0
242201,U2466,131.29,0.271498926804701,0
266250,U2216,99.16,0.27148232638839664,0
225508,U2470,118.76,0.2714817852195281,0
236797,U2164,128.5,0.27147891123641577,0
208314,U2394,136.36,0.271459510511598,0
220391,U2176,127.29,0.2714580877993644,0
222794,U2422,120.97,0.2714470445110229,0
260340,U2063,112.89,0.2714463983600458,0
212375,U2444,122.78,0.27144053468145407,0
266683,U2417,108.56,0.2714239055047654,0
220524,U2043,119.13,0.2714092729337385,0
221127,U2349,114.71,0.27138911052416426,0
262550,U2067,118.19,0.27138765837108714,0
209331,U2395,121.77,0.2713842751862456,0
210005,U2389,116.31,0.2713781376749199,0
241615,U2351,127.66,0.2713665109519713,0
217998,U2072,110.54,0.2713658706293875,0
210850,U2114,116.77,0.2713608344251517,0
246050,U2252,112.44,0.271348486126979,0
264743,U2072,107.52,0.27134217823629025,0
254494,U2079,116.6,0.27132914697890265,0
208460,U2172,127.47,0.271303119897959,0
257488,U2347,130.51,0.2713026768476098,0
227514,U2362,117.46,0.27129720754546305,0
236154,U2044,117.01,0.2712969188843687,0
243182,U2255,116.83,0.2712937278080148,0
247749,U2464,119.01,0.2712927289294249,0
218626,U2028,117.71,0.27127887187017435,0
208254,U2455,117.13,0.271276943206161,0
265781,U2440,139.26,0.27126969174573257,0
240205,U2023,114.66,0.27125279315171125,0
237921,U2353,108.41,0.2712479110542826,0
235357,U2199,118.04,0.27123962171469146,0
227019,U2117,115.41,0.2712312705281866,0
200850,U2295,129.6,0.271225625530032,0
203522,U2422,122.42,0.27121643844551857,0
233758,U2258,122.55,0.27119375289162045,0
204732,U2046,121.91,0.2711913665772529,0
236002,U2040,121.43,0.27119094378708164,0
243432,U2298,106.92,0.2711825750830165,0
219025,U2178,116.22,0.2711797018253742,0
253019,U2399,111.17,0.2711438278693332,0
250266,U2052,105.54,0.2711429399533463,0
217595,U2079,116.68,0.2711318517277029,0
207107,U2122,115.09,0.27112851001707816,0
229268,U2037,135.42,0.27111802147399566,0
203079,U2435,116.3,0.27111509260448163,0
259544,U2197,97.05,0.27111470190551645,0
207673,U2128,119.76,0.2711058504585481,0
242903,U2157,111.73,0.27110464765066433,0
215893,U2323,119.22,0.27109955009446357,0
252605,U2348,122.96,0.2710882315144955,0
208770,U2059,120.33,0.2710836876003266,0
202235,U2000,125.33,0.27108364070537283,0
207947,U2382,125.1,0.2710808989708476,0
220211,U2055,117.43,0.2710747452999614,0
257023,U2098,111.21,0.27104771371733727,0
252292,U2008,133.26,0.27104576835825583,0
213525,U2139,142.89,0.27103280465232055,0
216030,U2081,118.25,0.2710300122943066,0
253702,U2232,111.69,0.2710276841152186,0
248130,U2201,110.15,0.27099891449318275,0
245211,U2491,133.74,0.2709944787130549,0
246820,U2216,106.21,0.27099116347103136,0
254387,U2383,121.44,0.27098515942569473,0
204015,U2026,125.53,0.2709846969333286,0
222227,U2180,117.72,0.2709767633885292,0
260117,U2168,115.46,0.2709754596783014,0
263125,U2033,136.98,0.2709683197976862,0
200347,U2475,110.28,0.2709668423398178,0
265855,U2010,126.35,0.2709646260500818,0
213808,U2141,122.07,0.27095478090236413,0
243075,U2098,124.84,0.27095064075618597,0
237000,U2497,137.4,0.27095027935813915,0
245853,U2349,109.39,0.2709452007068563,0
225173,U2398,128.18,0.2709313332011614,0
249552,U2217,118.08,0.27093087117226994,0
248479,U2443,114.56,0.2709268943169918,0
257935,U2349,112.53,0.2709194435220898,0
218755,U2371,125.05,0.27091023599542574,0
216646,U2451,119.1,0.27090100988740956,0
259986,U2195,116.53,0.2708940122642714,0
241183,U2129,123.5,0.27089364887235906,0
216194,U2120,125.34,0.27089083861694646,0
210106,U2215,125.63,0.27087954680528903,0
230983,U2392,132.46,0.2708723949211688,0
244642,U2407,113.41,0.27086942104906414,0
245973,U2137,113.69,0.2708516193377623,0
244688,U2329,121.98,0.2708448117707052,0
232975,U2331,114.97,0.2708397446559991,0
261471,U2003,112.86,0.2708261888819548,0
209794,U2368,115.25,0.27082527648948557,0
233284,U2426,130.57,0.2708092434737735,0
262862,U2333,127.26,0.2707969605242932,0
267155,U2345,102.71,0.2707875963933007,0
233512,U2219,118.99,0.2707841464289892,0
230566,U2069,116.15,0.2707684524142277,0
256595,U2139,127.92,0.270753487048521,0
252743,U2053,122.02,0.2707471225073824,0
238843,U2380,116.37,0.27074439814077483,0
204409,U2236,123.08,0.2707427727480345,0
257592,U2229,138.15,0.27073900349527485,0
260582,U2313,118.02,0.27073879409455975,0
208231,U2028,118.9,0.2707267911705786,0
242365,U2159,123.19,0.27072222294291115,0
213095,U2228,117.16,0.2706995182254175,0
261634,U2157,107.8,0.27068863934250326,0
244706,U2339,113.86,0.27066329019394453,0
234304,U2186,112.5,0.2706515475023612,0
213043,U2092,133.23,0.2706292055217458,0
237965,U2212,108.94,0.27062433387200013,0
211967,U2282,118.49,0.27062373414896024,0
262544,U2364,121.87,0.2706208059091767,0
229894,U2264,113.61,0.2706199576854636,0
223171,U2341,113.09,0.27060196387126645,0
214376,U2486,115.18,0.27059021996903176,0
247316,U2300,112.51,0.2705758332057382,0
250950,U2235,109.66,0.27055646548842116,0
234050,U2155,111.37,0.27054989428457743,0
204991,U2300,127.9,0.27054211544185497,0
263925,U2399,111.23,0.2705351228262668,0
228840,U2359,115.87,0.27053129202571474,0
245077,U2435,111.0,0.2705199745061199,0
258520,U2487,106.71,0.2705182561225525,0
251129,U2102,116.54,0.2704838994723698,0
218687,U2357,108.46,0.2704829283437299,0
247897,U2001,141.54,0.27047860246320105,0
241563,U2142,115.88,0.270477360265789,0
216301,U2124,130.09,0.27047601437432217,0
208953,U2164,121.76,0.27046974699031007,0
234551,U2311,111.97,0.2704476604146014,0
249301,U2179,121.95,0.27043859769298156,0
212771,U2328,122.82,0.2704377392735787,0
218461,U2322,125.5,0.2704361216981611,0
249805,U2222,129.98,0.27043461217341636,0
203405,U2465,121.13,0.2704253966727998,0
212332,U2369,126.07,0.2704199010401039,0
234570,U2316,113.06,0.27041745228850633,0
238507,U2399,108.44,0.2704156406450027,0
247696,U2281,124.18,0.27041557460640697,0
241446,U2354,114.22,0.27041164423612385,0
215908,U2418,122.24,0.2703965015222379,0
223918,U2450,121.46,0.2703850078939927,0
261081,U2014,133.93,0.2703837547311639,0
263463,U2443,115.95,0.2703819716523694,0
226037,U2032,118.71,0.2703752489832546,0
203393,U2129,115.02,0.2703695547280697,0
231779,U2094,121.12,0.2703609002725856,0
234620,U2073,124.1,0.270357380655789,0
251392,U2381,131.98,0.2703558264673571,0
225059,U2207,114.86,0.27035423547509546,0
209357,U2216,129.25,0.2703385954785369,0
225144,U2489,140.2,0.270323234504919,0
213839,U2431,125.93,0.270311865940068,0
221684,U2410,119.72,0.2703090287430212,0
205609,U2097,127.49,0.27029612264974734,0
200536,U2207,127.61,0.27028955671047183,0
246137,U2308,118.22,0.27028599662664676,0
263427,U2146,142.08,0.2702705813993236,0
213376,U2426,127.2,0.270263926524694,0
249830,U2339,122.32,0.27025914551258007,0
246988,U2096,134.56,0.2702552853293269,0
234789,U2351,122.69,0.2702286774736386,0
243514,U2408,127.36,0.27022678149146984,0
220932,U2379,128.59,0.2702230903587296,0
215411,U2173,115.36,0.27021463544443164,0
216926,U2452,115.01,0.27019310955151116,0
235556,U2093,122.43,0.27019237129552826,0
253455,U2462,113.54,0.2701920535833382,0
200745,U2167,121.8,0.2701855999179696,0
228832,U2275,119.71,0.27018330688427106,0
255288,U2265,129.12,0.2701753981737863,0
220108,U2242,117.05,0.27016213749881457,0
266450,U2123,105.61,0.27015240104668614,0
200399,U2106,109.97,0.27014598999305556,0
259025,U2043,148.71,0.27014458147029063,0
239568,U2247,115.5,0.2701356635003557,0
255814,U2459,106.77,0.27012575753312273,0
259795,U2417,116.93,0.2700918459938541,0
263691,U2248,123.46,0.270083843374211,0
248930,U2368,108.67,0.2700797101000441,0
259048,U2231,115.48,0.270070610237435,0
252885,U2315,135.67,0.2700705770282009,0
206489,U2462,114.53,0.27005793504278236,0
207358,U2363,118.88,0.27005113075030357,0
219858,U2307,122.98,0.2700466808254643,0
254994,U2140,108.22,0.270042366657345,0
200102,U2460,109.93,0.27004018772101257,0
263677,U2040,135.75,0.27002380334347514,0
231882,U2162,117.82,0.2700149238621719,0
260320,U2017,111.6,0.27000894039602313,0
213703,U2380,119.65,0.2700073002071638,0
262267,U2240,130.96,0.27000438416545375,0
203786,U2149,114.69,0.27000295733603547,0
217014,U2068,127.08,0.2699980187627685,0
219527,U2364,126.44,0.2699904328847136,0
248019,U2331,107.08,0.26997285238137353,0
212698,U2154,114.81,0.2699723910339161,0
249491,U2136,129.59,0.26997177760181496,0
215421,U2229,129.74,0.26996486328078007,0
206231,U2313,122.56,0.2699521338079788,0
204996,U2477,120.12,0.26994744498986045,0
217087,U2497,128.99,0.26993310701780593,0
207403,U2327,122.25,0.26993069393386604,0
207734,U2393,124.26,0.26992692650912803,0
249397,U2180,114.81,0.2699204111359706,0
246005,U2292,113.03,0.2699091635038684,0
248400,U2022,125.37,0.26990762831905024,0
207963,U2221,117.07,0.26989906078510867,0
217271,U2067,125.65,0.26989638521842896,0
216800,U2494,135.25,0.26988999920487305,0
238348,U2363,125.8,0.26988934432587036,0
206340,U2451,127.25,0.26988810751059855,0
210707,U2105,118.12,0.2698782480119942,0
262013,U2399,119.69,0.26986636619975146,0
253330,U2338,135.62,0.26986233725360353,0
249134,U2276,118.56,0.26985770705420126,0
228995,U2226,116.57,0.26984828244516923,0
205636,U2385,120.44,0.2698481629668991,0
